layer,alignment,rank,count,energy_ratio_mean,energy_ratio_std,effective_rank_mean,effective_rank_std,stable_rank_mean,stable_rank_std
0,hidden_aligned_temporal,1,1,0.997081535176069,0.0,1.0223232210912523,0.0,1.0029270071914587,0.0
0,hidden_aligned_temporal,2,1,0.9991320042690188,0.0,1.0223232210912523,0.0,1.0029270071914587,0.0
0,hidden_aligned_temporal,4,1,1.0,0.0,1.0223232210912523,0.0,1.0029270071914587,0.0
0,hidden_aligned_temporal,8,1,1.0,0.0,1.0223232210912523,0.0,1.0029270071914587,0.0
0,history_feature_subspace,1,1,0.23513465604982098,0.0,8.929980433065124,0.0,4.252882228420285,0.0
0,history_feature_subspace,2,1,0.38727239784036005,0.0,8.929980433065124,0.0,4.252882228420285,0.0
0,history_feature_subspace,4,1,0.626400689088932,0.0,8.929980433065124,0.0,4.252882228420285,0.0
0,history_feature_subspace,8,1,0.9163307501158069,0.0,8.929980433065124,0.0,4.252882228420285,0.0
0,pixel_aligned_temporal,1,1,0.5143341281393057,0.0,2.026007504599533,0.0,1.9442614154687268,0.0
0,pixel_aligned_temporal,2,1,0.998025680661359,0.0,2.026007504599533,0.0,1.9442614154687268,0.0
0,pixel_aligned_temporal,4,1,1.0,0.0,2.026007504599533,0.0,1.9442614154687268,0.0
0,pixel_aligned_temporal,8,1,1.0,0.0,2.026007504599533,0.0,1.9442614154687268,0.0
0,unaligned_temporal,1,1,0.2786573044034211,0.0,3.9874704270763006,0.0,3.588637312561769,0.0
0,unaligned_temporal,2,1,0.5355478746437738,0.0,3.9874704270763006,0.0,3.588637312561769,0.0
0,unaligned_temporal,4,1,1.0,0.0,3.9874704270763006,0.0,3.588637312561769,0.0
0,unaligned_temporal,8,1,1.0,0.0,3.9874704270763006,0.0,3.588637312561769,0.0
2,hidden_aligned_temporal,1,1,0.9970818528341111,0.0,1.022320970034832,0.0,1.0029266876712222,0.0
2,hidden_aligned_temporal,2,1,0.9991324816503575,0.0,1.022320970034832,0.0,1.0029266876712222,0.0
2,hidden_aligned_temporal,4,1,1.0,0.0,1.022320970034832,0.0,1.0029266876712222,0.0
2,hidden_aligned_temporal,8,1,1.0,0.0,1.022320970034832,0.0,1.0029266876712222,0.0
2,history_feature_subspace,1,1,0.23512191518627895,0.0,8.93013377490035,0.0,4.253112684998906,0.0
2,history_feature_subspace,2,1,0.3872542495593202,0.0,8.93013377490035,0.0,4.253112684998906,0.0
2,history_feature_subspace,4,1,0.6263903490890541,0.0,8.93013377490035,0.0,4.253112684998906,0.0
2,history_feature_subspace,8,1,0.9163302338736314,0.0,8.93013377490035,0.0,4.253112684998906,0.0
2,pixel_aligned_temporal,1,1,0.514346092593938,0.0,2.0260120419609096,0.0,1.9442161890582734,0.0
2,pixel_aligned_temporal,2,1,0.9980252184660382,0.0,2.0260120419609096,0.0,1.9442161890582734,0.0
2,pixel_aligned_temporal,4,1,1.0,0.0,2.0260120419609096,0.0,1.9442161890582734,0.0
2,pixel_aligned_temporal,8,1,1.0,0.0,2.0260120419609096,0.0,1.9442161890582734,0.0
2,unaligned_temporal,1,1,0.278659130078219,0.0,3.9874710854599127,0.0,3.588613801095633,0.0
2,unaligned_temporal,2,1,0.5355482154952951,0.0,3.9874710854599127,0.0,3.588613801095633,0.0
2,unaligned_temporal,4,1,1.0,0.0,3.9874710854599127,0.0,3.588613801095633,0.0
2,unaligned_temporal,8,1,1.0,0.0,3.9874710854599127,0.0,3.588613801095633,0.0
